decision_acc_mean,decision_acc_std,miss_rate_mean,miss_rate_std,escalation_mean,escalation_std,under_escalation_mean,under_escalation_std,fa_per_clean_mean,fa_per_clean_std,mean_severity_danger_mean,mean_severity_danger_std,miss_k_pooled,n_danger_pooled,fa_k_pooled,n_clean_pooled,esc_k_pooled,under_esc_k_pooled,miss_upper95_pooled,fa_upper95_pooled,state,n_features,delta_pp_vs_full
0.961392405063291,0.013888944524448353,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0,3160,0,1580,3160,0,0.0009475673165507681,0.001894236749282019,full_22,22,0.0
0.957120253164557,0.021524222185309805,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0,3160,0,1580,3160,0,0.0009475673165507681,0.001894236749282019,no_anomaly_21,21,-0.4272151898734089
0.8854430379746836,0.07976276651701798,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0,3160,0,1580,3160,0,0.0009475673165507681,0.001894236749282019,no_delta_std_8,8,-7.594936708860745
0.9653481012658227,0.014720293112646356,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0,3160,0,1580,3160,0,0.0009475673165507681,0.001894236749282019,no_std_15,15,0.39556962025316666
0.9465189873417723,0.025966968791027556,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0,3160,0,1580,3160,0,0.0009475673165507681,0.001894236749282019,no_delta_15,15,-1.4873417721518734
0.6580696202531645,0.10085303278175942,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.6155063291139244,0.2574182790816997,0,3160,0,1580,3160,0,0.0009475673165507681,0.001894236749282019,anomaly_only_1,1,-30.332278481012654
0.8803797468354431,0.08127083502721916,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0,3160,0,1580,3160,0,0.0009475673165507681,0.001894236749282019,current_only_7,7,-8.101265822784798
