decision_acc_mean,decision_acc_std,miss_rate_mean,miss_rate_std,escalation_mean,escalation_std,under_escalation_mean,under_escalation_std,fa_per_clean_mean,fa_per_clean_std,mean_severity_danger_mean,mean_severity_danger_std,miss_k_pooled,n_danger_pooled,fa_k_pooled,n_clean_pooled,esc_k_pooled,under_esc_k_pooled,miss_upper95_pooled,fa_upper95_pooled,model,perturbation,level
0.9401898734177216,0.03814160964926307,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0,3160,0,1580,3160,0,0.0009475673165507681,0.001894236749282019,B_unweighted,drift,0.3
0.930379746835443,0.0470278878541219,0.0,0.0,1.0,0.0,0.0,0.0,0.0006329113924050633,0.0014152328971517656,3.5,0.0,0,3160,1,1580,3160,0,0.0009475673165507681,0.002998891043992928,B_unweighted,drift,0.4
0.9098101265822784,0.05952501362650845,0.0,0.0,1.0,0.0,0.0,0.0,0.00189873417721519,0.0042456986914552975,3.4813291139240503,0.04174937046597701,0,3160,3,1580,3160,0,0.0009475673165507681,0.004899999662721966,B_unweighted,drift,0.5
0.8955696202531647,0.0941006833747806,0.0,0.0,1.0,0.0,0.0,0.0,0.14240506329113925,0.3184274018591473,3.5,0.0,0,3160,225,1580,3160,0,0.0009475673165507681,0.1576753802461104,B_unweighted,dropout,1.0
0.8126582278481014,0.046261017257226936,0.0012658227848101266,0.0028304657943035313,0.9987341772151899,0.0028304657943035464,0.0,0.0,0.06139240506329113,0.08311406285533045,3.4642405063291135,0.07907910626245136,4,3160,97,1580,3156,0,0.0028943218261995897,0.07226345118769102,B_unweighted,dropout,2.0
0.8014240506329113,0.09080886300038764,0.000949367088607595,0.0021228493457276488,0.9879746835443038,0.016692850499877124,0.011075949367088608,0.01733299232611285,0.1468354430379747,0.2951244173688231,3.424050632911392,0.10512927811875053,3,3160,232,1580,3122,35,0.002451843754708184,0.162284397652551,B_unweighted,dropout,3.0
0.6756329113924051,0.14014111075816166,0.0,0.0,1.0,0.0,0.0,0.0,0.20949367088607596,0.38371737541430223,3.433860759493671,0.060462916739046316,0,3160,331,1580,3160,0,0.0009475673165507681,0.22704439417334424,B_unweighted,dropout,4.0
0.7087025316455696,0.07510074417312061,0.0189873417721519,0.04071101370338167,0.980379746835443,0.04036516144662874,0.0006329113924050633,0.0014152328971517656,0.1221518987341772,0.25581680324212924,3.452215189873418,0.21455602852565672,60,3160,193,1580,3098,2,0.023487260387156865,0.1365422310076435,B_unweighted,dropout,5.0
0.4125,0.11508642463207297,0.0,0.0,1.0,0.0,0.0,0.0,0.7867088607594936,0.4405081478210674,3.6132911392405065,0.2766287110171556,0,3160,1243,1580,3160,0,0.0009475673165507681,0.8035719494856901,B_unweighted,dropout,6.0
0.272626582278481,0.03217321193812701,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.2098101265822785,0.39670028283925235,0,3160,1580,1580,3160,0,0.0009475673165507681,1.0,B_unweighted,dropout,7.0
0.961392405063291,0.013888944524448353,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0,3160,0,1580,3160,0,0.0009475673165507681,0.001894236749282019,D_mlp,clean,0.0
0.9556962025316456,0.018995581018264176,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0,3160,0,1580,3160,0,0.0009475673165507681,0.001894236749282019,D_mlp,noise,0.1
